,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
2,focal,0.6802973747253418,0.5748563024468241,[0.78415614 0.53311793 0.40729483],0.5291726429547582,0.6942567825317383,0.6058204592560051,[0.79212254 0.53367217 0.49166667],[100],0.5,0.0001,1,2,True,0.3,5,766
3,focal,0.6899628043174744,0.6033012987069223,[0.79169139 0.55429498 0.46391753],0.5683994112270219,0.6858108043670654,0.5912426699267493,[0.78768956 0.56280193 0.42323651],[100],0.5,0.0001,1,2,True,0.3,5,766
4,focal,0.6572490930557251,0.5803982709987323,[0.7637028  0.49544073 0.48205128],0.5411350801587105,0.6751126050949097,0.6016572832545262,[0.77526534 0.52873563 0.50097087],[100],0.5,0.0001,1,2,True,0.3,5,766
0,focal,0.6795539259910583,0.6059481819424861,[0.78292683 0.52076677 0.51415094],0.5493114079747882,0.6739864945411682,0.582890276810642,[0.78119349 0.53427896 0.43319838],[100],0.5,0.0001,12,2,True,0.3,5,766
1,focal,0.6855018734931946,0.5999928437671516,[0.79589372 0.52959502 0.4744898 ],0.5291651998247419,0.6869369149208069,0.6093922604011983,[0.78173516 0.56108597 0.48535565],[100],0.5,0.0001,12,2,True,0.3,5,766
2,focal,0.6817843914031982,0.5798158562276589,[0.78316032 0.54812398 0.40816327],0.5380797918353762,0.6886261105537415,0.6014181771944092,[0.78938053 0.52978454 0.48508946],[100],0.5,0.0001,12,2,True,0.3,5,766
3,focal,0.6847583651542664,0.5973064251511221,[0.78856462 0.54927302 0.45408163],0.5760721862316132,0.6751126050949097,0.5803918800672648,[0.78202247 0.54112038 0.41803279],[100],0.5,0.0001,12,2,True,0.3,5,766
4,focal,0.6602230668067932,0.581653970428714,[0.76588022 0.49846154 0.48062016],0.5429317227431706,0.6784909963607788,0.605316484792824,[0.77614679 0.53287197 0.50693069],[100],0.5,0.0001,12,2,True,0.3,5,766
0,focal,0.6892193555831909,0.6126418596543727,[0.79134095 0.52649007 0.52009456],0.5436304435133934,0.681869387626648,0.5898134221871617,[0.78785172 0.53448276 0.44710579],[100],0.5,0.0001,123,2,True,0.3,5,766
1,focal,0.6936802864074707,0.6041930094213954,[0.7995255  0.54372019 0.46933333],0.5208542974931853,0.6936936974525452,0.614436470834962,[0.78664862 0.56422018 0.4924406 ],[100],0.5,0.0001,123,2,True,0.3,5,766
2,focal,0.6840148568153381,0.5835182023166988,[0.78699942 0.55228758 0.41126761],0.5347030311822891,0.693130612373352,0.6085015188511969,[0.79324144 0.53796654 0.49429658],[100],0.5,0.0001,123,2,True,0.3,5,766
3,focal,0.6825278997421265,0.5852640893130601,[0.79318449 0.52805281 0.43455497],0.5675473149333682,0.6829954981803894,0.5847657069264088,[0.79111111 0.53640777 0.42677824],[100],0.5,0.0001,123,2,True,0.3,5,766
4,focal,0.6579925417900085,0.5762283106786118,[0.76626506 0.490625   0.47179487],0.5382312866193908,0.6925675868988037,0.6192965807141845,[0.78782372 0.54416961 0.52589641],[100],0.5,0.0001,123,2,True,0.3,5,766
0,focal,0.6817843914031982,0.6099209675603926,[0.78149726 0.53094463 0.51732102],0.5404361869607653,0.6672297120094299,0.5821997158865645,[0.77196177 0.53188929 0.44274809],[100],0.5,0.0001,1234,2,True,0.3,5,766
1,focal,0.6959107518196106,0.6076255068695521,[0.80023781 0.55205047 0.47058824],0.5200780353375843,0.6863738894462585,0.60533071848919,[0.78033378 0.55926352 0.47639485],[100],0.5,0.0001,1234,2,True,0.3,5,766
2,focal,0.6817843914031982,0.5760905397764405,[0.78465063 0.54125413 0.40236686],0.5310180091432163,0.6936936974525452,0.6075786738984056,[0.79082083 0.54499366 0.48692153],[100],0.5,0.0001,1234,2,True,0.3,5,766
3,focal,0.6743494272232056,0.5796279957972614,[0.78715815 0.52459016 0.42713568],0.5667951362473624,0.6807432174682617,0.5845699695009068,[0.78744395 0.55247286 0.4137931 ],[100],0.5,0.0001,1234,2,True,0.3,5,766
4,focal,0.6602230668067932,0.5805000105132572,[0.76506024 0.5        0.47643979],0.5384775985564504,0.6886261105537415,0.6132613579133291,[0.78509768 0.54249127 0.51219512],[100],0.5,0.0001,1234,2,True,0.3,5,766
0,focal,0.6780669093132019,0.5211425596897193,[0.80699774 0.48175182 0.27467811],0.6500571306262698,0.664977490901947,0.48321769037339046,[0.79784143 0.43857635 0.21323529],[100],0.5,1e-05,0,2,True,0.4,5,766
1,focal,0.6788104176521301,0.543263503899738,[0.7993403  0.44554455 0.38490566],0.6451708780867713,0.6689189076423645,0.5356116542328578,[0.78830898 0.43727599 0.38125   ],[100],0.5,1e-05,0,2,True,0.4,5,766
2,focal,0.6654275059700012,0.5101267571411915,[0.79544221 0.40901213 0.32592593],0.636744384254728,0.6599099040031433,0.5066879131652122,[0.7960199  0.39159001 0.33245383],[100],0.5,1e-05,0,2,True,0.4,5,766
3,focal,0.6416357159614563,0.4737093016911032,[0.78717523 0.38486842 0.24908425],0.639618347798075,0.6689189076423645,0.5265898377089194,[0.79495798 0.44390244 0.34090909],[100],0.5,1e-05,0,2,True,0.4,5,766
4,focal,0.6557620763778687,0.5098863200733476,[0.78774373 0.41538462 0.32653061],0.6525819195168359,0.667792797088623,0.51302683829658,[0.79481822 0.44262295 0.30163934],[100],0.5,1e-05,0,2,True,0.4,5,766
0,focal,0.6929367780685425,0.5239657440745003,[0.81270183 0.48333333 0.27586207],0.6511467354638236,0.6756756901741028,0.4766581199493354,[0.80127439 0.43467012 0.19402985],[100],0.5,1e-05,1,2,True,0.4,5,766
1,focal,0.6907063126564026,0.5323753886447161,[0.80651945 0.43669725 0.35390947],0.6487382118191037,0.6897522807121277,0.528560926130846,[0.80047506 0.44959128 0.33561644],[100],0.5,1e-05,1,2,True,0.4,5,766
2,focal,0.6825278997421265,0.5113414530639959,[0.80291971 0.41860465 0.3125    ],0.6401987586702619,0.6813063025474548,0.5135387412505384,[0.80443389 0.4        0.33618234],[100],0.5,1e-05,1,2,True,0.4,5,766
3,focal,0.6832713484764099,0.5071829003543445,[0.80674039 0.44029851 0.2745098 ],0.6422556915453502,0.693130612373352,0.5331308833833436,[0.80690486 0.47346939 0.3190184 ],[100],0.5,1e-05,1,2,True,0.4,5,766
4,focal,0.6721189618110657,0.511709964211194,[0.79208979 0.43598616 0.30705394],0.6552182691437858,0.6908783912658691,0.5261775537269769,[0.80779944 0.44170096 0.32903226],[100],0.5,1e-05,1,2,True,0.4,5,766
0,focal,0.675836443901062,0.5148635796274982,[0.80472707 0.48235294 0.25751073],0.6484741345047951,0.6706081032752991,0.49891563389605803,[0.79866611 0.45694604 0.24113475],[100],0.5,1e-05,12,2,True,0.4,5,766
1,focal,0.68104088306427,0.5383843291468918,[0.80088009 0.45984252 0.35443038],0.6443583709853036,0.670045018196106,0.5237792906664254,[0.79149291 0.44651163 0.33333333],[100],0.5,1e-05,12,2,True,0.4,5,766
2,focal,0.6684014797210693,0.5094035450269399,[0.79649891 0.44151565 0.29019608],0.6363887307899339,0.670045018196106,0.5238878636794465,[0.79834025 0.42038217 0.35294118],[100],0.5,1e-05,12,2,True,0.4,5,766
3,focal,0.6475836634635925,0.4888251552729009,[0.78424847 0.41357027 0.26865672],0.6375589104635375,0.6739864945411682,0.5296312189256999,[0.79578947 0.46975089 0.32335329],[100],0.5,1e-05,12,2,True,0.4,5,766
4,focal,0.6654275059700012,0.5196751858924761,[0.79347214 0.45199409 0.31355932],0.6530288095985141,0.6694819927215576,0.5118199601068691,[0.79379715 0.45890411 0.28275862],[100],0.5,1e-05,12,2,True,0.4,5,766
0,focal,0.6654275059700012,0.451840370224472,[0.80775813 0.48460509 0.06315789],0.64710562144007,0.6666666865348816,0.4380170740066125,[0.80201342 0.4771033  0.0349345 ],[100],0.5,1e-05,123,2,True,0.4,5,766
1,focal,0.6698884963989258,0.467426583577026,[0.80199115 0.47330447 0.12698413],0.6438986424888883,0.6672297120094299,0.474673767284219,[0.79414226 0.46817691 0.16170213],[100],0.5,1e-05,123,2,True,0.4,5,766
2,focal,0.6832713484764099,0.5267206042528841,[0.80176698 0.49010654 0.28828829],0.632858795779092,0.6796171069145203,0.5367116489869271,[0.79749478 0.47086801 0.34177215],[100],0.5,1e-05,123,2,True,0.4,5,766
3,focal,0.6565055847167969,0.47271193552524876,[0.79082774 0.4606414  0.16666667],0.6366102482591357,0.6722972989082336,0.4973705715916603,[0.79693487 0.49517685 0.2       ],[100],0.5,1e-05,123,2,True,0.4,5,766
4,focal,0.664683997631073,0.46443515119176587,[0.79391892 0.49243466 0.10695187],0.6490404797451836,0.6689189076423645,0.46436079865113605,[0.79763912 0.48619958 0.1092437 ],[100],0.5,1e-05,123,2,True,0.4,5,766
0,focal,0.6631970405578613,0.47097813455317955,[0.8006795 0.475     0.1372549],0.6486687979527882,0.6745495200157166,0.46968632485871903,[0.80266445 0.48344371 0.12295082],[100],0.5,1e-05,1234,2,True,0.4,5,766
1,focal,0.6795539259910583,0.5072168841163658,[0.80242157 0.48558422 0.23364486],0.6449715803776469,0.6739864945411682,0.5161708286005913,[0.79100749 0.4739229  0.28358209],[100],0.5,1e-05,1234,2,True,0.4,5,766
2,focal,0.6847583651542664,0.5242111072355927,[0.8010929  0.4992     0.27234043],0.6349111539976937,0.6841216087341309,0.5339367796675792,[0.80282862 0.4784689  0.32051282],[100],0.5,1e-05,1234,2,True,0.4,5,766
3,focal,0.6617100238800049,0.4899852116147508,[0.78982301 0.46461538 0.21551724],0.6370934535350118,0.6801801919937134,0.5231095238491231,[0.79696714 0.50569476 0.26666667],[100],0.5,1e-05,1234,2,True,0.4,5,766
4,focal,0.6691449880599976,0.5008404857402011,[0.79038569 0.48991354 0.22222222],0.6524918441261564,0.6706081032752991,0.48980668904308516,[0.79465776 0.47704367 0.19771863],[100],0.5,1e-05,1234,2,True,0.4,5,766
0,focal,0.6847583651542664,0.6014068676236103,[0.79520958 0.49155722 0.5174538 ],0.5370013415813446,0.6711711883544922,0.5848670343854239,[0.78099548 0.51951548 0.45409015],[100],0.2,0.005,0,2,True,0.5,5,766
1,focal,0.6780669093132019,0.5854331976107607,[0.78741093 0.53074434 0.43814433],0.5203713966267449,0.6891891956329346,0.6076850127837244,[0.78429603 0.56177156 0.47698745],[100],0.2,0.005,0,2,True,0.5,5,766
2,focal,0.68104088306427,0.5800554658811364,[0.78255881 0.52448657 0.43312102],0.5353704286473138,0.6784909963607788,0.587558069454608,[0.77650177 0.53411765 0.45205479],[100],0.2,0.005,0,2,True,0.5,5,766
3,focal,0.6401486992835999,0.5688021744095954,[0.75617479 0.48841355 0.46181818],0.5788611226848194,0.6537162065505981,0.5686876199770847,[0.77329624 0.5        0.43276662],[100],0.2,0.005,0,2,True,0.5,5,766
4,focal,0.6661710143089294,0.5861481995944816,[0.77127339 0.51192369 0.47524752],0.5321115319217954,0.6813063025474548,0.6090798822859715,[0.77905374 0.53507729 0.51310861],[100],0.2,0.005,0,2,True,0.5,5,766
0,focal,0.6840148568153381,0.6050972172582386,[0.78733572 0.51273345 0.51522248],0.5575881877115795,0.6762387156486511,0.5835751422894495,[0.78264719 0.5140665  0.45401174],[100],0.2,0.005,1,2,True,0.5,5,766
1,focal,0.7003717422485352,0.5965818547863299,[0.8050171  0.52903226 0.4556962 ],0.5246363314134734,0.6891891956329346,0.5862395567747777,[0.79112272 0.53727811 0.43031785],[100],0.2,0.005,1,2,True,0.5,5,766
2,focal,0.6840148568153381,0.5882015773337449,[0.78383128 0.54626866 0.43450479],0.5208710730075836,0.6880630850791931,0.5980706147857312,[0.78787879 0.54651163 0.45982143],[100],0.2,0.005,1,2,True,0.5,5,766
3,focal,0.6468401551246643,0.5678906619707521,[0.761018   0.49921507 0.44343891],0.5813951513596943,0.6509009003639221,0.566274147244722,[0.7635514  0.52436195 0.41090909],[100],0.2,0.005,1,2,True,0.5,5,766
4,focal,0.6728624701499939,0.5941925212120199,[0.77237237 0.52552553 0.48467967],0.5375176497868129,0.6835585832595825,0.6143950882151149,[0.77813505 0.53674833 0.52830189],[100],0.2,0.005,1,2,True,0.5,5,766
0,focal,0.6959107518196106,0.6018902083525116,[0.80392157 0.47887324 0.52287582],0.5378497913479805,0.6886261105537415,0.5814008898799963,[0.80171306 0.47533632 0.46715328],[100],0.2,0.005,12,2,True,0.5,5,766
1,focal,0.6840148568153381,0.5914458219616684,[0.79031305 0.53957997 0.44444444],0.5311324362243924,0.6835585832595825,0.5915566755111548,[0.78441788 0.54014599 0.45010616],[100],0.2,0.005,12,2,True,0.5,5,766
2,focal,0.6565055847167969,0.5649945545547932,[0.76339554 0.5504     0.38118812],0.5293701386877468,0.6779279112815857,0.6036011959008712,[0.77701149 0.54342432 0.49036778],[100],0.2,0.005,12,2,True,0.5,5,766
3,focal,0.6907063126564026,0.5974523747606953,[0.79508197 0.54882155 0.44845361],0.5698753999812263,0.6858108043670654,0.580222540373806,[0.79283217 0.54614412 0.40169133],[100],0.2,0.005,12,2,True,0.5,5,766
4,focal,0.6832713484764099,0.6006191593546031,[0.78126852 0.53763441 0.48295455],0.5555222013166973,0.6869369149208069,0.6035522406065902,[0.78315412 0.54819977 0.47930283],[100],0.2,0.005,12,2,True,0.5,5,766
0,focal,0.7033457159996033,0.624072038848871,[0.79976649 0.52903226 0.54341737],0.547383362693446,0.6824324131011963,0.5914158460958162,[0.78180212 0.53161593 0.46082949],[100],0.2,0.005,123,2,True,0.5,5,766
1,focal,0.6899628043174744,0.597212436782411,[0.79455299 0.55140187 0.44568245],0.5318434813192913,0.6756756901741028,0.5890114110542076,[0.7749775  0.53647587 0.45558087],[100],0.2,0.005,123,2,True,0.5,5,766
2,focal,0.659479558467865,0.546075747760843,[0.78415614 0.46875    0.3853211 ],0.5442601889371872,0.6689189076423645,0.5717893617756802,[0.78276165 0.46860643 0.464     ],[100],0.2,0.005,123,2,True,0.5,5,766
3,focal,0.6438661813735962,0.5694216520420622,[0.75062657 0.52679939 0.430839  ],0.5773717739752361,0.662162184715271,0.5775779249697317,[0.76858736 0.54732041 0.416826  ],[100],0.2,0.005,123,2,True,0.5,5,766
4,focal,0.6959107518196106,0.590755978218219,[0.79818594 0.52818035 0.44590164],0.5547670913594109,0.6981981992721558,0.5872801707342254,[0.79966188 0.52238806 0.43979058],[100],0.2,0.005,123,2,True,0.5,5,766
0,focal,0.7011152505874634,0.6060947234094485,[0.80760369 0.51468048 0.496     ],0.5409561161484037,0.6886261105537415,0.5948599450621168,[0.78803641 0.52319588 0.47334755],[100],0.2,0.005,1234,2,True,0.5,5,766
1,focal,0.6750929355621338,0.5956508449547644,[0.78416821 0.53973013 0.46305419],0.5321702840072768,0.6739864945411682,0.5998868767749106,[0.77152164 0.55343082 0.47470817],[100],0.2,0.005,1234,2,True,0.5,5,766
2,focal,0.6676579713821411,0.5738144769753905,[0.77014218 0.5480315  0.40326975],0.5344136506319046,0.6734234094619751,0.5961089684753353,[0.77343039 0.52592593 0.48897059],[100],0.2,0.005,1234,2,True,0.5,5,766
3,focal,0.6460966467857361,0.5830795155134694,[0.7377892  0.54783748 0.46361186],0.569419401032584,0.6497747898101807,0.582830725152015,[0.74224806 0.54752852 0.4587156 ],[100],0.2,0.005,1234,2,True,0.5,5,766
4,focal,0.6840148568153381,0.6015410028730476,[0.78311841 0.51582278 0.50568182],0.5465281722801072,0.7010135054588318,0.6138291276495479,[0.79790941 0.52890529 0.51467269],[100],0.2,0.005,1234,2,True,0.5,5,766
0,focal,0.6780669093132019,0.6033345982634079,[0.78271455 0.51525424 0.51203501],0.529002957046032,0.6784909963607788,0.5942721210482768,[0.78375912 0.54814815 0.45090909],[100],0.2,0.001,0,2,True,0.6,5,766
1,focal,0.692193329334259,0.5959560644779711,[0.79530792 0.55076923 0.44179104],0.527953180883612,0.6925675868988037,0.6063425963788415,[0.78511298 0.55862069 0.47529412],[100],0.2,0.001,0,2,True,0.6,5,766
2,focal,0.6728624701499939,0.5735967364206391,[0.77985948 0.53770492 0.40322581],0.537869889821325,0.6953828930854797,0.6116558098110964,[0.79410451 0.55498721 0.48587571],[100],0.2,0.001,0,2,True,0.6,5,766
3,focal,0.7011152505874634,0.6042887253959918,[0.80276817 0.55405405 0.45604396],0.5772975725787026,0.6953828930854797,0.5925929125835546,[0.79635258 0.55541719 0.42600897],[100],0.2,0.001,0,2,True,0.6,5,766
4,focal,0.6579925417900085,0.5829056353724286,[0.76190476 0.50294118 0.48387097],0.5372906646558216,0.6773648858070374,0.6050269198628969,[0.77509294 0.54405286 0.49593496],[100],0.2,0.001,0,2,True,0.6,5,766
0,focal,0.6728624701499939,0.6016323353978904,[0.77269957 0.51875    0.51344743],0.5430090736065593,0.6728603839874268,0.5909049595928175,[0.77260274 0.54482759 0.45528455],[100],0.2,0.001,1,2,True,0.6,5,766
1,focal,0.6914498209953308,0.5981620607498129,[0.79881306 0.55063291 0.44504021],0.5288060115916389,0.6914414167404175,0.6103619960084457,[0.78366248 0.56481481 0.4826087 ],[100],0.2,0.001,1,2,True,0.6,5,766
2,focal,0.6721189618110657,0.5703768017884534,[0.77764843 0.53462158 0.3988604 ],0.5251001343131065,0.6920045018196106,0.6082440577117244,[0.79109131 0.53952321 0.49411765],[100],0.2,0.001,1,2,True,0.6,5,766
3,focal,0.6654275059700012,0.5716473650960515,[0.77870813 0.52019386 0.4160401 ],0.5648591273597309,0.681869387626648,0.5870093654926342,[0.7846634  0.55288462 0.42348008],[100],0.2,0.001,1,2,True,0.6,5,766
4,focal,0.6475836634635925,0.5806387882565001,[0.7479776  0.50289017 0.49104859],0.5415371209383011,0.6604729890823364,0.594379696866659,[0.75865339 0.52928416 0.49520154],[100],0.2,0.001,1,2,True,0.6,5,766
0,focal,0.6706319451332092,0.5997492946796918,[0.77253219 0.51570248 0.51101322],0.5413782266633851,0.6790540814399719,0.6010159276999294,[0.77894737 0.54878049 0.47531993],[100],0.2,0.001,12,2,True,0.6,5,766
1,focal,0.6884758472442627,0.6044826060406957,[0.79295689 0.55975794 0.46073298],0.5312076583504677,0.6835585832595825,0.6098114644803948,[0.77603687 0.56756757 0.48582996],[100],0.2,0.001,12,2,True,0.6,5,766
2,focal,0.6505576372146606,0.5639756960648604,[0.7519902  0.54107649 0.3988604 ],0.5306447989174298,0.6655405163764954,0.599080889857,[0.75807206 0.54301676 0.49615385],[100],0.2,0.001,12,2,True,0.6,5,766
3,focal,0.6840148568153381,0.5897300947458665,[0.79018118 0.53109244 0.44791667],0.5795356013945171,0.6925675868988037,0.5944595773679914,[0.79700572 0.55068836 0.43568465],[100],0.2,0.001,12,2,True,0.6,5,766
4,focal,0.6498141288757324,0.5709340745799188,[0.75899939 0.49044586 0.46335697],0.5450145357421466,0.6773648858070374,0.6038401965044962,[0.77650298 0.52948255 0.50553506],[100],0.2,0.001,12,2,True,0.6,5,766
0,focal,0.6825278997421265,0.6053455509439143,[0.78648975 0.51900826 0.51053864],0.5412666967936924,0.681869387626648,0.5985451002411072,[0.78280543 0.54744526 0.46538462],[100],0.2,0.001,123,2,True,0.6,5,766
1,focal,0.6892193555831909,0.5991177750262161,[0.79641791 0.54517134 0.45576408],0.5266373423593385,0.6920045018196106,0.6124833824787335,[0.78658813 0.56357388 0.48728814],[100],0.2,0.001,123,2,True,0.6,5,766
2,focal,0.6631970405578613,0.5692042661621586,[0.76768868 0.528      0.41192412],0.5375514732939857,0.6672297120094299,0.5861810874858889,[0.76971895 0.51644336 0.47238095],[100],0.2,0.001,123,2,True,0.6,5,766
3,focal,0.6639405488967896,0.5836248556747167,[0.76762722 0.54324734 0.44      ],0.5749287913952555,0.6734234094619751,0.5879602240906668,[0.77502296 0.56       0.42885772],[100],0.2,0.001,123,2,True,0.6,5,766
4,focal,0.6498141288757324,0.5803090650984041,[0.75313283 0.51209104 0.47570332],0.542924807540008,0.6722972989082336,0.6082638523816762,[0.76718824 0.54468085 0.51292247],[100],0.2,0.001,123,2,True,0.6,5,766
0,focal,0.6802973747253418,0.6059364674947333,[0.78113664 0.52373159 0.51294118],0.538732393511704,0.6751126050949097,0.5909649462777354,[0.77571364 0.54245283 0.45472837],[100],0.2,0.001,1234,2,True,0.6,5,766
1,focal,0.6617100238800049,0.5899886118796394,[0.76507538 0.5363766  0.46851385],0.5254326675619397,0.667792797088623,0.6002684286701351,[0.75683318 0.56623932 0.47773279],[100],0.2,0.001,1234,2,True,0.6,5,766
2,focal,0.6587360501289368,0.5643842050515337,[0.76320475 0.5310559  0.39889197],0.5284020506909916,0.667792797088623,0.590673317019374,[0.76797088 0.51558753 0.48846154],[100],0.2,0.001,1234,2,True,0.6,5,766
3,focal,0.6736059188842773,0.589164765975475,[0.7727825  0.55667145 0.43804035],0.5672842200313296,0.6756756901741028,0.5811045827150219,[0.77737226 0.56129032 0.40465116],[100],0.2,0.001,1234,2,True,0.6,5,766
4,focal,0.6706319451332092,0.5861475807024433,[0.77837195 0.49319728 0.48687351],0.545556400503431,0.6863738894462585,0.6051753861090399,[0.78853047 0.51436031 0.51263538],[100],0.2,0.001,1234,2,True,0.6,5,766
0,focal,0.6750929355621338,0.5976899847573554,[0.77804584 0.51863857 0.49638554],0.5386404937931469,0.6796171069145203,0.5895689683338861,[0.78136201 0.54610778 0.44123711],[100],0.2,0.0005,0,2,True,0.7,5,766
1,focal,0.6899628043174744,0.5929337718415696,[0.79765396 0.53543307 0.44571429],0.5286614937441689,0.6914414167404175,0.6044308309094043,[0.78625614 0.56128293 0.46575342],[100],0.2,0.0005,0,2,True,0.7,5,766
2,focal,0.6817843914031982,0.5807228277296302,[0.78179697 0.56037152 0.4       ],0.5318595894745418,0.6813063025474548,0.5958459647376438,[0.77967626 0.5495283  0.45833333],[100],0.2,0.0005,0,2,True,0.7,5,766
3,focal,0.6713754534721375,0.5902737497547187,[0.7764277  0.54368932 0.45070423],0.5704192849142211,0.6711711883544922,0.5820630139096993,[0.77656676 0.54897219 0.4206501 ],[100],0.2,0.0005,0,2,True,0.7,5,766
4,focal,0.6557620763778687,0.57639935272679,[0.76381299 0.49302326 0.47236181],0.5450844573123115,0.6807432174682617,0.6089389038649081,[0.77594123 0.54312354 0.50775194],[100],0.2,0.0005,0,2,True,0.7,5,766
0,focal,0.6944237947463989,0.6143083161576349,[0.79410029 0.52559727 0.52322738],0.5422728625791413,0.690315306186676,0.5978417398566497,[0.79311866 0.53634085 0.46406571],[100],0.2,0.0005,1,2,True,0.7,5,766
1,focal,0.6884758472442627,0.6059680961918595,[0.78580024 0.55793991 0.47416413],0.5258800547037806,0.681869387626648,0.6065212185863561,[0.77184913 0.56544503 0.4822695 ],[100],0.2,0.0005,1,2,True,0.7,5,766
2,focal,0.6788104176521301,0.5705699659414479,[0.78714859 0.53130288 0.39325843],0.5322895880256381,0.693130612373352,0.6018230642720254,[0.79545455 0.52069426 0.48932039],[100],0.2,0.0005,1,2,True,0.7,5,766
3,focal,0.6676579713821411,0.5880541046137165,[0.76847291 0.55474453 0.44094488],0.5709861304078784,0.6706081032752991,0.5856819485915368,[0.76887661 0.56052345 0.42764579],[100],0.2,0.0005,1,2,True,0.7,5,766
4,focal,0.6654275059700012,0.5845284021520903,[0.77125749 0.49465649 0.48767123],0.5436947388308389,0.6824324131011963,0.602023011322277,[0.78284424 0.52643678 0.49678801],[100],0.2,0.0005,1,2,True,0.7,5,766
0,focal,0.6713754534721375,0.6000040605552698,[0.77538462 0.514377   0.51025057],0.5424136934535844,0.667792797088623,0.5886184702274356,[0.76923077 0.54035088 0.45627376],[100],0.2,0.0005,12,2,True,0.7,5,766
1,focal,0.6855018734931946,0.5986671907477423,[0.79422383 0.53666147 0.46511628],0.5320218673774174,0.6813063025474548,0.6042506712458894,[0.77726856 0.55580866 0.4796748 ],[100],0.2,0.0005,12,2,True,0.7,5,766
2,focal,0.6631970405578613,0.5713910706230846,[0.76184763 0.55232558 0.4       ],0.5335210370165961,0.6790540814399719,0.6023556140334506,[0.77457705 0.55085714 0.48163265],[100],0.2,0.0005,12,2,True,0.7,5,766
3,focal,0.6639405488967896,0.586686791234298,[0.76979742 0.52764613 0.46261682],0.5725667210561889,0.6666666865348816,0.5763832696635414,[0.77900552 0.53882353 0.41132075],[100],0.2,0.0005,12,2,True,0.7,5,766
4,focal,0.648327112197876,0.5760229694378342,[0.75511469 0.49541284 0.47754137],0.5453364987458501,0.664977490901947,0.5977664838663896,[0.76343073 0.53257143 0.4972973 ],[100],0.2,0.0005,12,2,True,0.7,5,766
0,focal,0.6862453818321228,0.6066339659023617,[0.79136691 0.51633987 0.51219512],0.5479643610971314,0.6784909963607788,0.5895314695488332,[0.78026906 0.54112038 0.44720497],[100],0.2,0.0005,123,2,True,0.7,5,766
1,focal,0.6780669093132019,0.5994483523086943,[0.78223319 0.54519774 0.47091413],0.5247763938137463,0.6790540814399719,0.609099975832032,[0.76858345 0.56963351 0.48908297],[100],0.2,0.0005,123,2,True,0.7,5,766
2,focal,0.6795539259910583,0.579042998197019,[0.78119559 0.54895666 0.40697674],0.5289715453982353,0.6925675868988037,0.6087806960015824,[0.79113082 0.53521127 0.5       ],[100],0.2,0.0005,123,2,True,0.7,5,766
3,focal,0.6780669093132019,0.5874592713293035,[0.78584283 0.5398773  0.43665768],0.5707603203398841,0.6813063025474548,0.5860280925958384,[0.78452542 0.553916   0.41964286],[100],0.2,0.0005,123,2,True,0.7,5,766
4,focal,0.659479558467865,0.5879077066576467,[0.76231527 0.50992366 0.49148418],0.540481968649796,0.6711711883544922,0.6026702942417654,[0.76995305 0.5361991  0.50185874],[100],0.2,0.0005,123,2,True,0.7,5,766
0,focal,0.6565055847167969,0.5933133896591147,[0.75535939 0.52225519 0.50232558],0.5447978473135403,0.6514639854431152,0.5795037411056099,[0.7515381  0.53450164 0.45247148],[100],0.2,0.0005,1234,2,True,0.7,5,766
1,focal,0.6899628043174744,0.5975871666440985,[0.79408284 0.54853621 0.45014245],0.524029906306948,0.6908783912658691,0.6085501991009898,[0.7826087  0.56556442 0.47747748],[100],0.2,0.0005,1234,2,True,0.7,5,766
2,focal,0.6825278997421265,0.5829504337530834,[0.78119559 0.55279503 0.41486068],0.5311831597770963,0.6920045018196106,0.6065027552803421,[0.78793256 0.55072464 0.48085106],[100],0.2,0.0005,1234,2,True,0.7,5,766
3,focal,0.6706319451332092,0.5878022146152215,[0.77391834 0.55182927 0.43765903],0.5683368625385421,0.6739864945411682,0.5840558468158671,[0.77716895 0.55936073 0.41563786],[100],0.2,0.0005,1234,2,True,0.7,5,766
4,focal,0.6602230668067932,0.582292491380974,[0.76559661 0.49922958 0.48205128],0.5399534659726279,0.6852477192878723,0.6123724810902526,[0.78185151 0.54109589 0.51417004],[100],0.2,0.0005,1234,2,True,0.7,5,766
0,focal,0.6773234009742737,0.6037588478990165,[0.77885784 0.52188006 0.51053864],0.5419986141579491,0.6717342138290405,0.5845759011519881,[0.77536232 0.54086538 0.4375    ],[100],0.2,0.0001,0,2,True,0.8,5,766
1,focal,0.6840148568153381,0.5936735278588415,[0.79066986 0.53892216 0.45142857],0.5287243000098637,0.6863738894462585,0.6081804714819004,[0.77904328 0.56147987 0.48401826],[100],0.2,0.0001,0,2,True,0.8,5,766
2,focal,0.6825278997421265,0.5764541938716395,[0.78510029 0.5442623  0.4       ],0.5340308440583093,0.690315306186676,0.6009303253755938,[0.79065668 0.5370844  0.4750499 ],[100],0.2,0.0001,0,2,True,0.8,5,766
3,focal,0.6936802864074707,0.5967139516709886,[0.79976581 0.5483871  0.44198895],0.5748223151479449,0.6852477192878723,0.5839704388791451,[0.79063604 0.54329775 0.41797753],[100],0.2,0.0001,0,2,True,0.8,5,766
